Transcription	Gloss	Translation	Orthography	Notes	ID	RecordingQaulity	Date	Location	Speaker	Filename
tʰuɻkʰ	Turk	Turk	թուրք		NK_03_23_21_165	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_165_tʰuɻkʰ
tʰuɻkʰ	Turk	Turk	թուրք		NK_03_23_21_166	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_166_tʰuɻkʰ
t͡sɒk	hole	hole	ցակ	unexpected deaspiration	NK_10_26_21_121	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_121_t͡sɒk
t͡sɒk	hole	hole	ցակ	unexpected deaspiration	NK_10_26_21_122	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_122_t͡sɒk
t͡sɒk	hole	hole	ցակ	unexpected deaspiration	NK_10_26_21_123	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_123_t͡sɒk
t͡sɒr	tree	tree	ծառ		NK_03_23_21_167	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_167_t͡sɒr
t͡sɒr	tree	tree	ծառ		NK_03_23_21_168	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_168_t͡sɒr
t͡sɒr	tree	tree	ծառ		NK_10_26_21_124	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_124_t͡sɒr
t͡sɒr	tree	tree	ծառ		NK_10_26_21_125	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_125_t͡sɒr
t͡sɒʁik	flower	flower	ծաղիկ		NK_03_23_21_169	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_169_t͡sɒʁik
t͡sɒχ-e-l	give-TH-INF	to sell	ծախել		NK_04_13_21_050	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_050_t͡sɒχ-e-l
t͡səχ-um e-s	smoke-IMPF.CVB is-2SG	You.SG smoke	ծխում ես		NK_02_15_22_072	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_072_t͡səχ-um e-s
t͡səχ-um e-s	smoke-IMPF.CVB is-2SG	You.SG smoke	ծխում ես		NK_02_15_22_073	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_073_t͡səχ-um e-s
t͡səχ-um e-s	smoke-IMPF.CVB is-2SG	You.SG smoke	ծխում ես		NK_02_15_22_074	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_074_t͡səχ-um e-s
t͡səχ-um es	smoke-IMPF.CVB is-2SG	Do you smoke?	ծխում ես		NK_12_16_21_193	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_193_t͡səχ-um es
t͡səχ-um es	smoke-IMPF.CVB is-2SG	Do you smoke?	ծխում ես		NK_12_16_21_194	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_194_t͡səχ-um es
t͡səχ-um es	smoke-IMPF.CVB is-2SG	Do you smoke?	ծխում ես		NK_12_16_21_195	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_195_t͡səχ-um es
t͡səχ-um es	smoke-IMPF.CVB is-2SG	Do you smoke?	ծխում ես		NK_12_16_21_196	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_196_t͡səχ-um es
t͡sʰɒŋk-ɒ-n-ɒ-l	wish-LV-INCH-TH-INF	to wish	ցանկանալ		NK_03_23_21_170	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_170_t͡sʰɒŋk-ɒ-n-ɒ-l
t͡sʰɒŋk-ɒ-n-ɒ-l	wish-LV-INCH-TH-INF	to wish	ցանկանալ		NK_03_23_21_171	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_171_t͡sʰɒŋk-ɒ-n-ɒ-l
t͡sʰɒt͡s	down	down	ցած		NK_03_23_21_172	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_172_t͡sʰɒt͡s
t͡sʰɒt͡s	down	down	ցած		NK_03_23_21_173	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_173_t͡sʰɒt͡s
t͡sʰɒt͡s	down	down	ցած		NK_03_23_21_174	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_174_t͡sʰɒt͡s
t͡sʰɒt͡s	down	down	ցած		NK_03_23_21_175	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_175_t͡sʰɒt͡s
t͡sʰɒt͡s	low	low	ցած		NK_10_26_21_126	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_126_t͡sʰɒt͡s
t͡sʰɒt͡s	low	low	ցած		NK_10_26_21_127	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_127_t͡sʰɒt͡s
t͡sʰɒt͡səɻ	bottom	bottom	ցածր		NK_02_15_22_075	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_075_t͡sʰɒt͡səɻ
t͡sʰɒv	pain	pain	ցաւ		NK_03_23_21_177	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_177_t͡sʰɒv
t͡sʰɒv	pain	pain	ցաւ		NK_10_26_21_128	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_128_t͡sʰɒv
t͡sʰɒv	pain	pain	ցաւ		NK_10_26_21_129	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_129_t͡sʰɒv
t͡sʰɒv	pain	pain	ցաւ		NK_10_26_21_130	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_130_t͡sʰɒv
t͡sʰɒv	pain	pain	ցաւ		NK_10_26_21_131	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_131_t͡sʰɒv
t͡sʰɒv-ɒ-l	pain-TH-INF	to be in pain	ցաւալ		NK_03_23_21_176	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_176_t͡sʰɒv-ɒ-l
t͡sʰeɻek	morning	morning	ցերեկ		NK_10_26_21_132	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_132_t͡sʰeɻek
t͡sʰeɻek	morning	morning	ցերեկ		NK_10_26_21_133	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_133_t͡sʰeɻek
t͡sʰeχ	mud	mud	ցեխ		NK_10_26_21_134	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_134_t͡sʰeχ
t͡sʰoɻen	wheat	wheat	ցորեն		NK_10_26_21_135	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_135_t͡sʰoɻen
t͡sit͡s	nipple	nipple	ծիծ		NK_10_26_21_136	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_136_t͡sit͡s
t͡ʃɒj	tea	tea	չայ		NK_12_16_21_197	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_197_t͡ʃɒj
t͡ʃɒj	tea	tea	չայ		NK_12_16_21_198	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_198_t͡ʃɒj
t͡ʃɒkɒt	forehead	forehead	ճակատ		NK_10_26_21_137	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_137_t͡ʃɒkɒt
t͡ʃɒkɒt	forehead	forehead	ճակատ		NK_12_16_21_212	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_212_t͡ʃɒkɒt
t͡ʃɒkɒt	forehead	forehead	ճակատ		NK_12_16_21_213	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_213_t͡ʃɒkɒt
t͡ʃɒkɒt ɒ	forehead is	is forehead	ճակատ ա		NK_12_16_21_199	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_199_t͡ʃɒkɒt ɒ
t͡ʃɒkɒt el	forehead also	also forehead	ճակատ էլ		NK_12_16_21_202	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_202_t͡ʃɒkɒt el
t͡ʃɒkɒt el	forehead also	also forehead	ճակատ էլ		NK_12_16_21_203	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_203_t͡ʃɒkɒt el
t͡ʃɒkɒt el	forehead also	also forehead	ճակատ էլ		NK_12_16_21_204	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_204_t͡ʃɒkɒt el
t͡ʃɒkɒt el	forehead also	also forehead	ճակատ էլ		NK_12_16_21_205	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_205_t͡ʃɒkɒt el
t͡ʃɒkɒt el ɒ	forehead also is	is also forehead	ճակատ էլ ա		NK_12_16_21_200	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_200_t͡ʃɒkɒt el ɒ
t͡ʃɒkɒt el ɒ	forehead also is	is also forehead	ճակատ էլ ա		NK_12_16_21_201	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_201_t͡ʃɒkɒt el ɒ
t͡ʃɒkɒt-ə	forehead-DEF	the forehead	ճակատը		NK_12_16_21_206	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_206_t͡ʃɒkɒt-ə
t͡ʃɒkɒt-əs	forehead-POSS.1SG	my forehead	ճակատս		NK_12_16_21_209	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_209_t͡ʃɒkɒt-əs
t͡ʃɒkɒt-əs	forehead-POSS.1SG	my forehead	ճակատս		NK_12_16_21_210	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_210_t͡ʃɒkɒt-əs
t͡ʃɒkɒt-əs t͡sɒv-um ɒ	forehead-POSS.1SG hurt-IMPF.CVB is	my forehead hurts	ճակատս ցաւում ա		NK_12_16_21_207	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_207_t͡ʃɒkɒt-əs t͡sɒv-um ɒ
t͡ʃɒkɒt-əs t͡sɒv-um ɒ	forehead-POSS.1SG hurt-IMPF.CVB is	my forehead hurts	ճակատս ցաւում ա		NK_12_16_21_208	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_208_t͡ʃɒkɒt-əs t͡sɒv-um ɒ
t͡ʃɒkɒt-ət	forehead-POSS.2SG	your forehead	ճակատդ		NK_12_16_21_211	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_211_t͡ʃɒkɒt-ət
t͡ʃɒkɒtɒɡiɻ	destiny	destiny	ճակատագիր		NK_12_16_21_214	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_214_t͡ʃɒkɒtɒɡiɻ
t͡ʃɒkɒtɒɡiɻ	destiny	destiny	ճակատագիր		NK_12_16_21_215	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_215_t͡ʃɒkɒtɒɡiɻ
t͡ʃɒkɒtɒɡiɻ	destiny	destiny	ճակատագիր		NK_12_16_21_216	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_216_t͡ʃɒkɒtɒɡiɻ
t͡ʃɒnd͡ʒ	fly	fly	ճանջ		NK_12_16_21_217	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_217_t͡ʃɒnd͡ʒ
t͡ʃɒnd͡ʒ	fly	fly	ճանջ		NK_12_16_21_218	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_218_t͡ʃɒnd͡ʒ
t͡ʃɒɻ	method	method	ճար	unclear aspiration	NK_03_23_21_178	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_178_t͡ʃɒɻ
t͡ʃɒʃ	food	food	ճաշ		NK_03_23_21_179	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_179_t͡ʃɒʃ
t͡ʃɒʃ	food	food	ճաշ		NK_03_23_21_180	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_180_t͡ʃɒʃ
t͡ʃɒʃ	food	food	ճաշ		NK_10_26_21_138	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_138_t͡ʃɒʃ
t͡ʃʰ-e	NEG-is	no	չէ		NK_03_09_21_198	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_198_t͡ʃʰ-e
t͡ʃʰ-e-kʰ jeɻkʰ-i	NEG-is-2PL sing-TH	you.PL shall not sing	չէք երգի		NK_03_09_21_192	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_192_t͡ʃʰ-e-kʰ jeɻkʰ-i
t͡ʃʰ-e-m el t-ɒ-l-i	NEG-is-1SG also give-TH-INF-IMPF.CVB	I am not also giving	չեմ տալի		NK_04_13_21_051	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_051_t͡ʃʰ-e-m el t-ɒ-l-i
t͡ʃʰ-e-m ɡ-ɒ-l-i	NEG-is-1SG come-TH-INF-IMPF.CVB	I am not coming	չեմ գալի		NK_04_13_21_052	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_052_t͡ʃʰ-e-m ɡ-ɒ-l-i
t͡ʃʰ-e-m ɡəɻ-e el	NEG-is-1SG write-TH-INF-PERF.CVB also	I have not written anymore	չեմ գրե էլ		NK_04_13_21_053	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_053_t͡ʃʰ-e-m ɡəɻ-e el
t͡ʃʰ-e-m jeɻkʰ-i	NEG-is-1SG sing-TH	I shall not sing	չեմ երգի		NK_03_09_21_193	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_193_t͡ʃʰ-e-m jeɻkʰ-i
t͡ʃʰ-e-m jeɻkʰ-i	NEG-is-1SG sing-TH	I shall not sing	չեմ երգի		NK_03_09_21_194	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_194_t͡ʃʰ-e-m jeɻkʰ-i
t͡ʃʰ-e-m t-ɒ-l-i	NEG-is-1SG give-TH-INF-IMPF.CVB and sell-IMPF.CVB	I am not giving	չեմ տալի		NK_04_13_21_057	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_057_t͡ʃʰ-e-m t-ɒ-l-i
t͡ʃʰ-e-m t-ɒ-l-i	NEG-is-1SG give-TH-INF-IMPF.CVB and sell-IMPF.CVB	I am not giving	չեմ տալի		NK_04_13_21_058	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_058_t͡ʃʰ-e-m t-ɒ-l-i
t͡ʃʰ-e-m t-ɒ-l-i	NEG-is-1SG give-TH-INF-IMPF.CVB and sell-IMPF.CVB	I am not giving	չեմ տալի		NK_04_13_21_059	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_059_t͡ʃʰ-e-m t-ɒ-l-i
t͡ʃʰ-e-m t-ɒ-l-i	NEG-is-1SG give-TH-INF-IMPF.CVB and sell-IMPF.CVB	I am not giving	չեմ տալի	halted	NK_04_13_21_060	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_060_t͡ʃʰ-e-m t-ɒ-l-i
t͡ʃʰ-e-m t-ɒ-l-i el	NEG-is-1SG give-TH-INF-IMPF.CVB also	I am not giving it anymore	չեմ տալի էլ	halted	NK_04_13_21_054	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_054_t͡ʃʰ-e-m t-ɒ-l-i el
t͡ʃʰ-e-m t-ɒ-l-i kɒm t͡sɒχ-um	NEG-is-1SG give-TH-INF-IMPF.CVB or sell-IMPF.CVB	I am not giving or selling	չեմ տալի կամ ծախում		NK_04_13_21_055	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_055_t͡ʃʰ-e-m t-ɒ-l-i kɒm t͡sɒχ-um
t͡ʃʰ-e-m t-ɒ-l-i u t͡sɒχ-um	NEG-is-1SG give-TH-INF-IMPF.CVB and sell-IMPF.CVB	I am not giving and selling	չեմ տալի ու ծախում		NK_04_13_21_056	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_056_t͡ʃʰ-e-m t-ɒ-l-i u t͡sɒχ-um
t͡ʃʰ-e-n jeɻkʰ-i	NEG-is-3PL sing-TH	they shall not sing	չեն երգի		NK_03_09_21_195	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_195_t͡ʃʰ-e-n jeɻkʰ-i
t͡ʃʰ-e-ŋkʰ jeɻkʰ-i	NEG-is-1PL sing-TH	we shall not sing	չենք երգի		NK_03_09_21_196	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_196_t͡ʃʰ-e-ŋkʰ jeɻkʰ-i
t͡ʃʰ-e-s jeɻkʰ-i	NEG-is-2SG sing-TH	you shall not sing	չես երգի		NK_03_09_21_197	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_197_t͡ʃʰ-e-s jeɻkʰ-i
t͡ʃʰɒpʰ	measurement	measurement	չափ		NK_10_26_21_140	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_140_t͡ʃʰɒpʰ
t͡ʃʰɒpʰ-e-l	measure-TH-INF	to measure	չափել		NK_10_26_21_139	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_139_t͡ʃʰɒpʰ-e-l
t͡ʃʰɒɻ	evil	evil	չար		NK_03_23_21_181	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_181_t͡ʃʰɒɻ
t͡ʃʰɒɻ	bad	bad	չար		NK_10_26_21_141	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_141_t͡ʃʰɒɻ
t͡ʃʰə-ɡ-ɒ-kʰ	NEG-come-TH-2PL	don't come.PL!	չգաք		NK_04_13_21_061	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_061_t͡ʃʰə-ɡ-ɒ-kʰ
t͡ʃʰə-ɡ-ɒ-kʰ	NEG-come-TH-2PL	don't come.PL!	չգաք		NK_04_13_21_062	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_062_t͡ʃʰə-ɡ-ɒ-kʰ
t͡ʃʰə-jeɻkʰ-e-kʰ	NEG-sing-TH-2PLʰ	don't sing.PL!	չերգէք		NK_03_09_21_199	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_199_t͡ʃʰə-jeɻkʰ-e-kʰ
t͡ʃʰə-kɒɻtʰ-ɒ-kʰ	NEG-read-TH-2PLʰ	don't read.PL!	չկարդաք		NK_03_09_21_200	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_200_t͡ʃʰə-kɒɻtʰ-ɒ-kʰ
t͡ʃʰə-kɒɻtʰ-ɒ-kʰ	NEG-read-TH-2PLʰ	don't read.PL!	չկարդաք		NK_03_09_21_201	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_201_t͡ʃʰə-kɒɻtʰ-ɒ-kʰ
t͡ʃʰə-χos-ɒ-kʰ	NEG-speak-TH-2PLʰ	don't speak.PL!	չխօսաք		NK_03_09_21_202	Zoom	March 9 2021	NK_03_09_21	NK	NK_03_09_21_202_t͡ʃʰə-χos-ɒ-kʰ
tun	house	house	տուն		NK_02_15_22_076	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_076_tun
tun	house	house	տուն		NK_03_23_21_182	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_182_tun
tun	house	house	տուն		NK_03_23_21_183	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_183_tun
tun	house	house	տուն		NK_03_23_21_184	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_184_tun
tun	house	house	տուն		NK_03_23_21_185	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_185_tun
tun	house	house	տուն		NK_03_23_21_186	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_186_tun
tun	house	house	տուն		NK_03_23_21_187	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_187_tun
tun	house	house	տուն		NK_03_23_21_188	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_188_tun
tun	house	house	տուն		NK_03_23_21_189	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_189_tun
tun	house	house	տուն		NK_03_23_21_190	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_190_tun
tun	house	house	տուն		NK_03_23_21_191	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_191_tun
tun	house	house	տուն		NK_04_13_21_063	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_063_tun
tun	house	house	տուն		NK_10_26_21_142	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_142_tun
tun	house	house	տուն		NK_10_26_21_143	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_143_tun
tun	house	house	տուն		NK_10_26_21_144	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_144_tun
tun	house	house	տուն		NK_10_26_21_145	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_145_tun
tupʰ	box	box	տուփ		NK_10_26_21_146	Zoom	October 26 2021	NK_10_26_21	NK	NK_10_26_21_146_tupʰ
tuɻ	give.IMP.2SG	give.SG!	տուր	the rhotic seems trilled; but the speaker later said that this verb is a retroflex in a separate audio	NK_04_13_21_064	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_064_tuɻ
tuɻ	give.IMP.2SG	give.SG!	տուր	the rhotic seems trilled; but the speaker later said that this verb is a retroflex in a separate audio	NK_04_13_21_065	Zoom	April 13 2021	NK_04_13_21	NK	NK_04_13_21_065_tuɻ
um-i ɡiɻkʰ-ə	who-GEN book-DEF	whose book?	ումի՞ գիրքը		NK_02_15_22_077	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_077_um-i ɡiɻkʰ-ə
um-i het	who-GEN with	with who?	ումի՞ հետ		NK_02_15_22_078	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_078_um-i het
um-i met͡ʃʰ	who-GEN in	in who?	ումի՞ մէջ		NK_02_15_22_079	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_079_um-i met͡ʃʰ
um-i-n e-s mɒkʰɻ-um	who-DAT-DEF is-2SG wash-IMPF.CVB	who are you washing?	ումի՞ն ես մաքրում		NK_02_15_22_080	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_080_um-i-n e-s mɒkʰɻ-um
um-i-n e-s təv-e es ɡiɻkʰ-ə	who-DAT-DEF is-2SG give-PERF.CVB this book-DEF	who did you.SG give this book to?	ումին ես տուե էս գիրքը		NK_03_23_21_192	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_192_um-i-n e-s təv-e es ɡiɻkʰ-ə
um-i-n e-s təv-e es ɡiɻkʰ-ə	who-DAT-DEF is-2SG give-PERF.CVB this book-DEF	who did you.SG give this book to?	ումին ես տուե էս գիրքը		NK_03_23_21_193	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_193_um-i-n e-s təv-e es ɡiɻkʰ-ə
um-it͡sʰ	who-ABL	from who?	ումի՞ց		NK_02_15_22_081	Audacity	April 15 2022	NK_02_15_22	NK	NK_02_15_22_081_um-it͡sʰ
uɻɒχ	happy	happy	ուրախ		NK_03_23_21_221	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_221_uɻɒχ
uɻɒχ	happy	happy	ուրախ		NK_12_16_21_222	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_222_uɻɒχ
uɻɒχ ɒ	happy is	is happy	ուրախ ա		NK_12_16_21_219	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_219_uɻɒχ ɒ
uɻɒχ el ɒ	happy also is	is also happy	ուրախ էլ ա		NK_12_16_21_220	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_220_uɻɒχ el ɒ
uɻɒχ el ɒ	happy also is	is also happy	ուրախ էլ ա		NK_12_16_21_221	Audacity	Dec 16 2021	NK_12_16_21	NK	NK_12_16_21_221_uɻɒχ el ɒ
uɻɒχ el-ekʰ	happy be-IMP.2PL	be.PL happy!	ուրախ էլէք		NK_03_23_21_194	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_194_uɻɒχ el-ekʰ
uɻɒχ el-n-e-l	happy be-VX-TH-INF	to be happy	ուրախ էլնել	stutter	NK_03_23_21_195	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_195_uɻɒχ el-n-e-l
uɻɒχ-ɒ-n-ɒ	happy-LV-INCH-TH	(If) he gets happy	ուրախանա		NK_03_23_21_201	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_201_uɻɒχ-ɒ-n-ɒ
uɻɒχ-ɒ-n-ɒ	happy-LV-INCH-TH	(If) he gets happy	ուրախանա		NK_03_23_21_202	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_202_uɻɒχ-ɒ-n-ɒ
uɻɒχ-ɒ-n-ɒ-∅-ɻ	happy-LV-INCH-TH-PST-3SG	(If) he were to get happy	ուրախանար		NK_03_23_21_196	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_196_uɻɒχ-ɒ-n-ɒ-∅-ɻ
uɻɒχ-ɒ-n-ɒ-ji-m	happy-LV-INCH-TH-PST-1SG	(If) I were to get happy	ուրախանայիմ		NK_03_23_21_197	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_197_uɻɒχ-ɒ-n-ɒ-ji-m
uɻɒχ-ɒ-n-ɒ-l	happy-LV-INCH-TH-INF	to get happy	ուրախանալ		NK_03_23_21_199	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_199_uɻɒχ-ɒ-n-ɒ-l
uɻɒχ-ɒ-n-ɒ-l	happy-LV-INCH-TH-INF	to get happy	ուրախանալ		NK_03_23_21_200	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_200_uɻɒχ-ɒ-n-ɒ-l
uɻɒχ-ɒ-n-ɒ-l-u e-m	happy-LV-INCH-TH-INF-FUT.CVB is-1SG	I will get happy	ուրախանալու եմ		NK_03_23_21_198	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_198_uɻɒχ-ɒ-n-ɒ-l-u e-m
uɻɒχ-ɒ-n-um ∅-i-m	happy-LV-INCH-IMPF.CVB is-PST-1SG	I was getting happy	ուրախանում իմ		NK_03_23_21_203	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_203_uɻɒχ-ɒ-n-um ∅-i-m
uɻɒχ-ɒ-n-um e-m	happy-LV-INCH-IMPF.CVB is-1SG	I was getting happy	ուրախանում եմ		NK_03_23_21_204	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_204_uɻɒχ-ɒ-n-um e-m
uɻɒχ-ɒ-t͡sʰ-ɒ-m	happy-LV-AOR-PST-1SG	I got happy	ուրախացամ		NK_03_23_21_205	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_205_uɻɒχ-ɒ-t͡sʰ-ɒ-m
uɻɒχ-ɒ-t͡sʰ-ɒ-v	happy-LV-AOR-PST-3SG	he got happy	ուրախացաւ		NK_03_23_21_206	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_206_uɻɒχ-ɒ-t͡sʰ-ɒ-v
uɻɒχ-ɒ-t͡sʰ-ɒt͡sʰ mɒɻtʰ	happy-LV-AOR-RPTCP person	the person that got happy	ուրախացած մարդ		NK_03_23_21_207	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_207_uɻɒχ-ɒ-t͡sʰ-ɒt͡sʰ mɒɻtʰ
uɻɒχ-ɒ-t͡sʰ-ekʰ	happy-LV-AOR-IMP.2PL	get.PL happy!	ուրախացէք		NK_03_23_21_208	Zoom	March 23 2021	NK_03_23_21	NK	NK_03_23_21_208_uɻɒχ-ɒ-t͡sʰ-ekʰ
